Date,Open,High,Low,Close,Volume,Adj Close
2009-07-06,55.00,55.39,54.72,55.01,7900,54.76
2009-07-02,55.04,55.50,54.63,54.95,13000,54.70
2009-07-01,55.90,55.90,54.63,55.48,20700,55.23
2009-06-30,56.66,56.80,55.01,55.13,16500,54.88
2009-06-29,57.50,57.50,55.48,55.78,27000,55.53
2009-06-26,54.64,58.18,54.09,58.18,102500,57.92
2009-06-25,54.17,55.57,52.07,55.06,16400,54.81
2009-06-24,54.32,56.73,54.21,54.25,11600,54.01
2009-06-23,54.89,55.73,54.08,54.36,11900,54.12
2009-06-22,55.39,55.90,54.32,54.65,21000,54.40
2009-06-19,57.02,57.10,55.88,55.88,29200,55.63
2009-06-18,56.40,56.97,55.71,56.42,15000,56.17
2009-06-17,56.01,57.00,56.01,56.72,8500,56.47
2009-06-16,55.73,56.34,55.73,56.16,10800,55.91
2009-06-15,56.59,56.89,55.40,56.20,26200,55.95
2009-06-12,56.72,56.72,55.67,56.35,9400,56.10
2009-06-11,55.97,57.00,55.61,56.65,15600,56.40
2009-06-10,56.05,56.13,55.06,55.61,36500,55.36
2009-06-09,56.68,56.98,56.06,56.32,20900,56.07
2009-06-08,56.68,57.11,55.86,56.52,25300,56.27
2009-06-05,57.00,57.00,55.08,56.68,22600,56.43
2009-06-04,55.73,55.99,54.31,55.96,38100,55.71
2009-06-03,54.04,55.34,52.95,55.19,38300,54.94
2009-06-02,53.14,55.58,50.46,53.66,121900,53.42
2009-06-01,50.39,53.50,50.39,53.34,68600,53.10
2009-05-29,49.80,49.80,47.95,48.78,22000,48.56
2009-05-28,50.45,50.45,49.00,49.53,14000,49.31
2009-05-27,49.80,50.09,48.88,49.64,31000,49.42
2009-05-26,47.85,49.92,46.67,49.80,16500,49.58
2009-05-22,47.64,49.67,46.66,47.57,15600,47.36
2009-05-21,48.50,48.77,47.51,47.54,23300,47.33
2009-05-20,48.56,49.71,48.47,48.76,26500,48.54
2009-05-19,48.92,49.72,48.11,48.40,17400,48.18
2009-05-18,49.58,50.68,48.24,49.50,34900,49.28
2009-05-15,51.00,51.00,48.63,48.92,28000,48.70
2009-05-14,47.72,51.41,46.51,51.19,44800,50.96
2009-05-13,49.25,49.25,46.70,47.40,26800,47.19
2009-05-12,47.44,48.65,46.15,48.62,22500,48.40
2009-05-11,46.87,47.51,46.14,46.33,26100,46.12
2009-05-08,48.30,50.60,46.87,46.87,23300,46.66
2009-05-07,49.30,49.82,47.75,47.80,10300,47.59
2009-05-06,48.25,49.41,48.25,48.92,11900,48.70
2009-05-05,50.50,51.10,48.63,48.91,22300,48.44
2009-05-04,51.90,52.27,50.05,50.82,18900,50.33
2009-05-01,52.16,52.36,51.05,51.32,10400,50.83
2009-04-30,53.98,53.98,52.03,52.12,11400,51.62
2009-04-29,53.50,53.75,52.40,53.42,23800,52.91
2009-04-28,52.40,53.26,52.00,53.04,40500,52.53
2009-04-27,53.00,53.12,51.71,52.43,21100,51.93
2009-04-24,53.98,53.99,50.79,53.45,35400,52.94
2009-04-23,53.54,54.50,52.94,53.44,31300,52.93
2009-04-22,52.95,54.09,52.83,53.38,35800,52.87
2009-04-21,53.56,53.95,52.81,53.68,24500,53.17
2009-04-20,53.69,54.95,53.02,53.59,38700,53.08
2009-04-17,53.74,53.79,52.58,53.66,17700,53.15
2009-04-16,52.54,53.65,52.35,53.65,15200,53.14
2009-04-15,51.10,51.99,50.59,51.95,17200,51.45
2009-04-14,51.95,51.95,50.42,51.25,14300,50.76
2009-04-13,52.50,52.98,52.06,52.41,7500,51.91
2009-04-09,51.88,52.90,51.71,52.55,24000,52.05
2009-04-08,50.02,51.96,50.02,51.96,12200,51.46
2009-04-07,51.50,52.13,50.06,51.81,21600,51.31
2009-04-06,51.38,52.47,51.00,52.26,28200,51.76
2009-04-03,52.67,52.67,50.00,51.81,23200,51.31
2009-04-02,51.50,52.74,51.50,52.62,35400,52.12
2009-04-01,51.46,51.52,50.23,51.50,15000,51.01
2009-03-31,52.15,52.45,51.75,52.05,15300,51.55
2009-03-30,51.50,52.14,50.90,51.75,15500,51.25
2009-03-27,53.50,53.67,51.28,51.68,32000,51.19
2009-03-26,53.00,53.71,52.51,53.71,19300,53.20
2009-03-25,52.10,53.07,51.62,52.85,19200,52.34
2009-03-24,53.00,53.26,52.09,52.10,19200,51.60
2009-03-23,51.75,53.35,51.75,53.35,26400,52.84
2009-03-20,51.00,52.62,50.88,51.64,35700,51.15
2009-03-19,50.73,51.33,50.25,51.12,24800,50.63
2009-03-18,46.09,49.99,44.52,49.99,34100,49.51
2009-03-17,45.16,46.00,44.69,46.00,9600,45.56
2009-03-16,45.23,45.99,44.55,45.32,15100,44.89
2009-03-13,45.65,45.85,43.78,44.64,12100,44.21
2009-03-12,42.74,46.00,42.32,45.58,33700,45.14
2009-03-11,43.60,43.60,41.40,43.05,19000,42.64
2009-03-10,38.70,41.14,38.10,41.13,30400,40.74
2009-03-09,38.10,38.80,37.75,37.75,12500,37.39
2009-03-06,38.89,39.37,38.00,38.29,11500,37.92
2009-03-05,40.37,40.52,37.85,38.11,21500,37.75
2009-03-04,43.38,43.38,40.08,40.86,15200,40.47
2009-03-03,45.04,45.04,42.75,42.93,9400,42.52
2009-03-02,43.50,44.77,43.50,44.50,14600,44.07
2009-02-27,44.00,45.39,43.75,43.75,7900,43.33
2009-02-26,45.08,45.62,44.51,44.85,9900,44.42
2009-02-25,46.26,46.26,44.85,44.87,7000,44.44
2009-02-24,45.00,46.44,44.45,46.43,26400,45.99
2009-02-23,46.57,46.78,44.95,44.96,12800,44.53
2009-02-20,45.89,46.54,44.25,46.38,16400,45.94
2009-02-19,46.32,47.00,44.25,46.41,7400,45.97
2009-02-18,46.00,46.24,45.01,45.98,13700,45.54
2009-02-17,47.14,47.45,46.05,46.05,6400,45.61
2009-02-13,47.90,47.90,46.54,47.47,6100,47.02
2009-02-12,47.88,47.94,46.50,47.94,12000,47.48
2009-02-11,45.13,46.55,45.13,46.55,11700,46.10
2009-02-10,45.11,46.15,44.77,45.01,12100,44.58
2009-02-09,45.95,46.35,44.90,45.01,16000,44.58
2009-02-06,45.37,45.97,45.16,45.97,9400,45.53
2009-02-05,45.09,46.40,45.09,45.47,8400,45.03
2009-02-04,47.00,47.10,45.00,45.00,16400,44.32
2009-02-03,46.72,47.75,45.85,47.49,24700,46.77
2009-02-02,44.85,47.00,44.52,46.97,13300,46.26
2009-01-30,45.70,45.70,44.95,44.95,5700,44.27
2009-01-29,45.94,46.49,45.23,45.44,6900,44.75
2009-01-28,46.25,46.84,45.47,46.54,10600,45.84
2009-01-27,44.74,46.18,44.31,46.15,15800,45.45
2009-01-26,44.20,44.87,44.20,44.74,13200,44.07
2009-01-23,44.00,44.83,44.00,44.07,6000,43.41
2009-01-22,44.65,45.17,44.03,44.78,8900,44.10
2009-01-21,44.25,45.14,44.00,45.14,14900,44.46
2009-01-20,44.56,45.16,43.95,43.95,22700,43.29
2009-01-16,44.00,45.06,44.00,44.77,14400,44.10
2009-01-15,44.80,45.24,44.02,45.08,13500,44.40
2009-01-14,44.78,45.24,44.10,44.61,17700,43.94
2009-01-13,44.93,45.70,44.57,44.78,11300,44.10
2009-01-12,45.63,45.99,44.50,45.12,20800,44.44
2009-01-09,45.54,45.85,44.91,45.55,11400,44.86
2009-01-08,44.76,45.67,44.25,45.67,7100,44.98
2009-01-07,45.44,45.44,44.51,44.51,16400,43.84
2009-01-06,45.98,45.98,44.51,45.14,12400,44.46
2009-01-05,45.98,46.00,45.31,45.58,19500,44.89
2009-01-02,45.01,45.96,44.84,45.47,11500,44.78
2008-12-31,45.02,46.00,43.62,45.96,11800,45.27
2008-12-30,44.44,45.12,43.51,45.12,12200,44.44
2008-12-29,44.85,44.85,43.72,43.99,19700,43.33
2008-12-26,44.41,45.22,44.09,44.98,7300,44.30
2008-12-24,44.74,44.74,43.84,44.20,7300,43.53
2008-12-23,44.61,44.61,43.50,44.25,14600,43.58
2008-12-22,44.73,44.93,43.58,44.39,16100,43.72
2008-12-19,38.51,45.37,38.51,44.82,45400,44.14
2008-12-18,44.03,44.45,43.85,44.45,28200,43.78
2008-12-17,44.40,44.48,42.98,44.26,20200,43.59
2008-12-16,43.99,44.48,42.67,44.40,23200,43.73
2008-12-15,44.00,44.00,42.65,43.47,16800,42.81
2008-12-12,43.25,44.07,41.03,44.07,13800,43.41
2008-12-11,43.95,44.00,42.05,43.25,16500,42.60
2008-12-10,44.00,44.19,42.92,43.98,14500,43.32
2008-12-09,43.86,44.23,42.65,43.54,37400,42.88
2008-12-08,43.00,44.00,41.95,43.86,25500,43.20
2008-12-05,41.08,43.00,40.40,42.82,23000,42.17
2008-12-04,42.23,42.56,40.25,40.86,14700,40.24
2008-12-03,41.14,42.57,40.59,42.57,19900,41.93
2008-12-02,41.93,42.20,40.23,41.14,12100,40.52
2008-12-01,42.65,42.80,40.08,41.30,25100,40.68
2008-11-28,42.20,42.56,41.26,42.56,5600,41.92
2008-11-26,40.45,42.20,39.18,42.20,21300,41.56
2008-11-25,42.35,42.36,39.21,41.26,31400,40.64
2008-11-24,39.44,42.29,38.97,42.15,34600,41.51
2008-11-21,36.88,39.48,35.84,38.82,23000,38.23
2008-11-20,37.02,37.98,35.76,36.20,23200,35.65
2008-11-19,37.36,38.88,37.09,37.50,21100,36.93
2008-11-18,37.70,38.82,36.42,37.45,20000,36.89
2008-11-17,37.36,37.82,36.98,37.52,14400,36.95
2008-11-14,38.81,38.81,36.31,37.50,24000,36.93
2008-11-13,37.75,39.25,36.43,39.25,31300,38.66
2008-11-12,38.11,39.62,37.80,37.86,32500,37.29
2008-11-11,39.67,40.07,38.39,38.41,16500,37.83
2008-11-10,42.00,42.14,38.75,39.78,21600,39.18
2008-11-07,40.06,41.99,40.01,41.18,9700,40.56
2008-11-06,40.29,41.99,39.68,39.68,8400,39.08
2008-11-05,41.96,43.72,40.21,40.42,20000,39.81
2008-11-04,44.04,44.24,41.12,42.23,23100,41.35
2008-11-03,44.76,44.90,42.02,44.04,23900,43.12
2008-10-31,41.94,44.45,41.50,44.18,37400,43.26
2008-10-30,40.03,42.00,40.03,42.00,31800,41.12
2008-10-29,40.40,40.44,37.51,40.03,16000,39.19
2008-10-28,38.50,40.40,37.41,39.96,36300,39.12
2008-10-27,39.05,39.05,37.18,37.24,24400,36.46
2008-10-24,39.00,39.93,38.01,38.28,35300,37.48
2008-10-23,41.66,41.98,39.03,39.27,24100,38.45
2008-10-22,41.00,41.99,40.13,40.91,28600,40.05
2008-10-21,42.84,43.24,41.11,41.86,25300,40.98
2008-10-20,43.02,43.02,41.52,42.59,34900,41.70
2008-10-17,43.42,44.33,40.08,41.33,56000,40.47
2008-10-16,45.72,45.72,42.00,44.53,46400,43.60
2008-10-15,44.50,46.65,42.81,44.23,40800,43.31
2008-10-14,45.94,46.00,42.78,44.59,80800,43.66
2008-10-13,42.52,44.78,41.80,44.44,112600,43.51
2008-10-10,35.29,38.45,35.00,37.96,52200,37.17
2008-10-09,42.48,42.94,36.74,36.80,56400,36.03
2008-10-08,41.42,42.63,39.52,40.97,36400,40.11
2008-10-07,42.11,43.50,41.11,42.41,47500,41.52
2008-10-06,43.00,43.35,38.88,41.62,41200,40.75
2008-10-03,44.16,44.85,43.38,43.52,28000,42.61
2008-10-02,44.87,44.87,43.22,43.32,15500,42.41
2008-10-01,43.57,44.50,42.51,44.31,55500,43.38
2008-09-30,42.72,44.16,40.36,43.66,52600,42.75
2008-09-29,43.42,43.50,39.82,41.02,46100,40.16
2008-09-26,42.84,43.97,42.00,43.44,15800,42.53
2008-09-25,42.00,43.41,42.00,43.01,14300,42.11
2008-09-24,43.31,43.31,41.83,41.83,9600,40.96
2008-09-23,41.96,42.91,41.03,42.49,29700,41.60
2008-09-22,42.26,42.37,39.74,41.77,30000,40.90
2008-09-19,43.81,44.03,41.40,41.63,89600,40.76
2008-09-18,39.21,41.50,38.05,41.33,45900,40.47
2008-09-17,39.95,39.98,38.03,38.69,19000,37.88
2008-09-16,37.85,39.75,36.91,39.75,29600,38.92
2008-09-15,36.92,37.96,36.90,37.42,19600,36.64
2008-09-12,37.92,38.44,37.20,38.12,21200,37.32
2008-09-11,38.99,38.99,37.86,38.29,30600,37.49
2008-09-10,37.10,38.90,36.92,38.78,67000,37.97
2008-09-09,36.90,37.19,36.77,36.92,27500,36.15
2008-09-08,36.99,37.22,36.64,36.90,17400,36.13
2008-09-05,36.65,36.65,35.36,35.94,18100,35.19
2008-09-04,35.65,36.48,35.22,36.17,36000,35.41
2008-09-03,38.97,38.97,34.51,35.47,129200,34.73
2008-09-02,41.10,41.10,37.35,38.97,60800,38.16
2008-08-29,41.03,41.17,40.50,40.58,10900,39.73
2008-08-28,40.75,41.28,40.59,41.20,16700,40.34
2008-08-27,41.34,41.39,40.53,40.60,22600,39.75
2008-08-26,40.82,41.41,40.63,41.41,19400,40.54
2008-08-25,41.89,41.90,40.49,40.60,8800,39.75
2008-08-22,41.17,41.59,40.50,41.59,14000,40.72
2008-08-21,40.51,41.62,40.50,40.93,17500,40.07
2008-08-20,42.50,42.50,40.50,40.83,14900,39.98
2008-08-19,42.21,42.21,40.78,41.39,16400,40.52
2008-08-18,42.17,43.24,40.01,41.34,31400,40.48
2008-08-15,41.80,42.24,41.00,42.17,36500,41.29
2008-08-14,39.74,41.97,39.74,40.99,34400,40.13
2008-08-13,38.78,39.75,38.01,39.63,33700,38.80
2008-08-12,36.50,37.83,35.68,37.67,32300,36.88
2008-08-11,33.89,36.49,33.65,36.49,36700,35.73
2008-08-08,32.68,33.79,32.54,33.57,18300,32.87
2008-08-07,34.15,34.35,33.01,33.59,25900,32.89
2008-08-06,34.05,34.34,33.01,34.16,19500,33.45
2008-08-05,33.27,34.15,32.48,34.03,32800,33.07
2008-08-04,32.89,33.98,32.59,32.61,32100,31.69
2008-08-01,33.80,33.80,32.42,32.75,23700,31.83
2008-07-31,33.00,34.00,33.00,33.63,22800,32.69
2008-07-30,34.39,34.39,32.75,33.05,26700,32.12
2008-07-29,35.30,35.41,34.00,34.00,22400,33.04
2008-07-28,35.50,35.67,34.40,34.95,35100,33.97
2008-07-25,35.51,35.83,34.85,35.05,23000,34.07
2008-07-24,34.82,35.48,33.84,34.65,22600,33.68
2008-07-23,34.90,34.90,33.73,34.32,38400,33.36
2008-07-22,33.26,35.00,33.15,34.88,21900,33.90
2008-07-21,34.49,34.49,33.37,33.50,17000,32.56
2008-07-18,34.49,34.50,33.33,33.89,28900,32.94
2008-07-17,33.80,35.00,33.38,34.16,42800,33.20
2008-07-16,33.79,33.94,32.01,33.50,21200,32.56
2008-07-15,33.00,33.77,31.41,33.47,30700,32.53
2008-07-14,33.57,34.46,32.02,33.12,31800,32.19
2008-07-11,34.69,34.69,33.13,33.84,23000,32.89
2008-07-10,33.99,34.90,33.27,34.53,30700,33.56
2008-07-09,35.86,36.35,33.44,33.51,26400,32.57
2008-07-08,34.44,36.55,33.88,35.32,39700,34.33
2008-07-07,34.93,34.93,33.50,34.05,45500,33.09
2008-07-03,34.19,35.00,33.52,33.65,19800,32.70
2008-07-02,36.34,36.90,34.00,34.25,59100,33.29
2008-07-01,36.26,37.29,35.84,36.22,28600,35.20
2008-06-30,39.49,39.97,36.85,36.98,57900,35.94
2008-06-27,39.46,40.13,38.30,38.89,256400,37.80
2008-06-26,39.01,40.09,38.51,39.47,48200,38.36
2008-06-25,40.25,40.43,38.73,39.55,32900,38.44
2008-06-24,42.27,42.48,40.32,40.32,27500,39.19
2008-06-23,42.66,43.00,42.00,42.50,20700,41.31
2008-06-20,42.95,43.95,41.83,42.24,44100,41.05
2008-06-19,43.39,43.61,42.03,43.48,19100,42.26
2008-06-18,44.13,44.74,42.83,43.25,28300,42.03
2008-06-17,44.67,45.17,44.50,44.60,24900,43.35
2008-06-16,46.21,46.22,44.30,45.03,37800,43.76
2008-06-13,45.93,45.93,44.31,45.09,20400,43.82
2008-06-12,46.43,46.66,45.00,45.27,23400,44.00
2008-06-11,47.00,47.21,44.18,45.00,36700,43.74
2008-06-10,46.05,47.48,46.05,46.86,33500,45.54
2008-06-09,46.10,47.47,46.10,46.12,24900,44.82
2008-06-06,48.35,48.35,46.00,46.06,28300,44.77
2008-06-05,48.00,48.35,47.31,48.35,21700,46.99
2008-06-04,48.10,48.45,47.53,47.73,31700,46.39
2008-06-03,49.56,49.73,47.65,48.18,141500,46.83
2008-06-02,51.46,51.46,49.60,49.83,64900,48.43
2008-05-30,52.90,53.69,51.10,51.72,26100,50.27
2008-05-29,53.09,53.79,52.90,53.30,16200,51.80
2008-05-28,54.50,54.50,52.99,53.36,28100,51.86
2008-05-27,53.98,53.98,53.08,53.73,20400,52.22
2008-05-23,53.40,54.15,53.09,53.66,22500,52.15
2008-05-22,54.28,55.18,53.38,53.55,26900,52.05
2008-05-21,55.82,56.12,53.75,54.48,27300,52.95
2008-05-20,55.50,56.30,55.01,55.16,13000,53.61
2008-05-19,55.53,56.19,54.90,55.86,24200,54.29
2008-05-16,57.01,57.01,55.40,55.84,20600,54.27
2008-05-15,56.29,57.21,56.10,56.66,16200,55.07
2008-05-14,56.67,57.34,56.29,56.29,22500,54.71
2008-05-13,57.63,57.63,56.52,56.89,23000,55.29
2008-05-12,57.00,57.66,56.90,57.48,19900,55.86
2008-05-09,56.47,57.00,56.47,57.00,12100,55.40
2008-05-08,56.75,58.01,56.47,56.73,16400,55.14
2008-05-07,57.63,57.67,56.75,56.75,10200,55.16
2008-05-06,57.99,58.32,57.10,57.59,16800,55.73
2008-05-05,57.33,57.91,57.03,57.05,17400,55.21
2008-05-02,59.38,59.38,57.31,57.33,15100,55.48
2008-05-01,57.81,59.43,57.26,58.20,12700,56.32
2008-04-30,58.91,59.73,57.22,57.22,12400,55.37
2008-04-29,59.87,59.89,58.40,58.40,9000,56.51
2008-04-28,59.50,59.66,58.60,59.66,16900,57.73
2008-04-25,58.47,59.44,57.58,59.29,11200,57.37
2008-04-24,58.38,59.22,57.60,59.02,14100,57.11
2008-04-23,57.59,58.51,57.41,58.32,12800,56.44
2008-04-22,58.25,59.39,57.00,57.46,21000,55.60
2008-04-21,58.81,59.29,58.25,58.28,12300,56.40
2008-04-18,59.41,59.84,58.30,59.70,18800,57.77
2008-04-17,58.65,59.31,58.50,59.03,21600,57.12
2008-04-16,58.50,58.95,57.70,58.74,18600,56.84
2008-04-15,57.15,58.12,57.14,58.12,7400,56.24
2008-04-14,56.60,58.23,56.60,56.65,26100,54.82
2008-04-11,57.99,58.49,56.55,56.55,22700,54.72
2008-04-10,57.76,58.92,57.32,58.92,15700,57.02
2008-04-09,58.09,58.33,56.70,57.17,16200,55.32
2008-04-08,57.70,58.50,57.70,58.39,11000,56.50
2008-04-07,58.95,59.50,57.53,58.48,16000,56.59
2008-04-04,59.61,60.05,58.51,58.77,13800,56.87
2008-04-03,60.05,60.99,58.07,59.32,25200,57.40
2008-04-02,60.50,61.00,60.05,60.48,9800,58.53
2008-04-01,60.72,61.49,60.49,61.00,41800,59.03
2008-03-31,60.68,62.13,59.75,61.62,25300,59.63
2008-03-28,60.00,61.40,59.72,60.46,10300,58.51
2008-03-27,61.49,61.56,60.52,60.53,9300,58.57
2008-03-26,60.77,61.36,60.39,60.86,18100,58.89
2008-03-25,61.35,62.00,60.36,62.00,17000,60.00
2008-03-24,61.64,62.20,60.48,61.59,32000,59.60
2008-03-20,59.22,62.00,57.75,62.00,102200,60.00
2008-03-19,59.52,60.00,57.93,57.93,18800,56.06
2008-03-18,57.69,60.00,57.47,60.00,26400,58.06
2008-03-17,56.20,58.89,56.20,58.40,13800,56.51
2008-03-14,58.10,59.02,56.20,56.68,14600,54.85
2008-03-13,59.85,59.85,58.06,58.23,14000,56.35
2008-03-12,59.02,60.82,57.75,59.55,24100,57.63
2008-03-11,58.15,58.98,57.15,58.94,21700,57.04
2008-03-10,57.38,58.45,55.65,56.48,19800,54.65
2008-03-07,56.52,58.47,56.28,57.06,14600,55.22
2008-03-06,59.03,59.03,57.00,57.00,24300,55.16
2008-03-05,60.28,60.28,58.74,59.24,23000,57.33
2008-03-04,59.07,60.82,58.54,60.11,162800,58.17
2008-03-03,54.84,59.60,54.78,59.58,78700,57.65
2008-02-29,55.50,56.68,54.38,54.69,25600,52.92
2008-02-28,55.88,57.80,55.50,55.53,24200,53.74
2008-02-27,57.18,58.00,56.23,56.50,12500,54.67
2008-02-26,57.95,59.96,57.79,58.08,24100,56.20
2008-02-25,55.71,58.11,55.25,58.11,11000,56.23
2008-02-22,57.38,57.38,55.17,56.23,23600,54.41
2008-02-21,59.00,59.00,56.89,56.89,18000,55.05
2008-02-20,57.40,58.60,57.00,58.60,6600,56.71
2008-02-19,59.00,59.89,57.72,57.72,14500,55.85
2008-02-15,58.83,59.55,57.48,57.87,15200,56.00
2008-02-14,61.41,61.41,58.69,59.15,11100,57.24
2008-02-13,59.70,61.31,59.56,61.31,12400,59.33
2008-02-12,59.24,59.91,58.68,58.88,24700,56.98
2008-02-11,58.72,59.51,57.51,58.80,9800,56.90
2008-02-08,60.45,60.45,57.03,59.20,15300,57.29
2008-02-07,59.74,60.49,58.82,59.34,8900,57.42
2008-02-06,60.97,60.99,59.04,60.18,9000,58.24
2008-02-05,60.58,61.95,59.37,60.60,22200,58.40
2008-02-04,60.95,61.91,60.56,61.70,9600,59.46
2008-02-01,60.49,61.97,60.00,61.00,14800,58.79
2008-01-31,60.00,61.40,60.00,60.06,19300,57.88
2008-01-30,61.48,61.86,60.00,60.08,13600,57.90
2008-01-29,62.00,62.00,60.27,61.80,17500,59.56
2008-01-28,60.00,61.73,59.01,61.73,14100,59.49
2008-01-25,61.73,61.79,59.96,60.01,20500,57.83
2008-01-24,60.90,62.00,58.40,60.83,24400,58.62
2008-01-23,57.50,61.00,55.18,60.92,22000,58.71
2008-01-22,55.00,58.63,55.00,57.82,22500,55.72
2008-01-18,55.00,56.49,55.00,56.24,23500,54.20
2008-01-17,56.69,57.31,55.03,55.03,13300,53.03
2008-01-16,55.46,56.94,55.01,55.72,18500,53.70
2008-01-15,54.95,56.34,54.95,55.50,10300,53.48
2008-01-14,57.00,57.00,55.00,55.59,17600,53.57
2008-01-11,59.00,59.99,56.07,56.65,11500,54.59
2008-01-10,56.46,59.49,56.46,59.49,16900,57.33
2008-01-09,54.82,57.23,54.82,57.23,15100,55.15
2008-01-08,55.50,57.53,54.91,54.91,16100,52.92
2008-01-07,56.18,57.00,55.09,55.09,22800,53.09
2008-01-04,57.94,58.80,55.80,55.80,17000,53.77
2008-01-03,59.91,59.91,57.12,57.24,20100,55.16
2008-01-02,58.55,59.90,58.21,58.76,12700,56.63
2007-12-31,58.85,60.33,58.49,58.88,10800,56.74
2007-12-28,61.33,64.17,59.19,59.37,9400,57.21
2007-12-27,64.00,64.00,60.32,60.38,13200,58.19
2007-12-26,62.75,63.99,61.21,63.80,18100,61.48
2007-12-24,62.35,63.49,60.40,63.17,5900,60.88
2007-12-21,61.31,62.35,60.40,62.35,53200,60.09
2007-12-20,60.00,60.31,58.10,60.31,16600,58.12
2007-12-19,58.92,60.00,58.07,59.67,17400,57.50
2007-12-18,57.44,59.06,56.51,58.91,17600,56.77
2007-12-17,56.02,57.75,56.02,56.59,11000,54.54
2007-12-14,59.27,60.00,56.60,56.60,19400,54.54
2007-12-13,57.72,60.00,56.71,59.95,20000,57.77
2007-12-12,59.22,59.22,57.80,58.10,9300,55.99
2007-12-11,58.29,59.25,57.32,57.32,13500,55.24
2007-12-10,57.38,58.31,54.24,57.87,20100,55.77
2007-12-07,57.87,58.63,56.28,57.36,15600,55.28
2007-12-06,55.60,57.87,55.60,57.87,24500,55.77
2007-12-05,55.34,56.29,54.34,55.23,16300,53.22
2007-12-04,55.87,55.87,54.04,54.04,16000,52.08
2007-12-03,57.26,57.70,55.80,55.81,14500,53.78
2007-11-30,56.23,56.80,55.71,56.74,27600,54.68
2007-11-29,55.29,56.26,55.04,55.74,13400,53.72
2007-11-28,54.79,56.00,54.75,55.98,19500,53.95
2007-11-27,56.33,56.83,53.95,54.08,18200,52.12
2007-11-26,57.50,57.50,55.40,56.05,15700,54.01
2007-11-23,56.25,56.99,56.25,56.82,5600,54.76
2007-11-21,55.22,56.24,54.56,55.92,12300,53.89
2007-11-20,55.24,55.98,54.79,55.11,12600,53.11
2007-11-19,55.11,55.88,54.75,55.75,36800,53.73
2007-11-16,57.05,57.09,55.93,56.75,21100,54.69
2007-11-15,57.20,57.79,56.47,56.93,10000,54.86
2007-11-14,58.00,58.00,57.01,57.55,11900,55.46
2007-11-13,58.08,58.23,56.30,57.79,20900,55.69
2007-11-12,57.04,57.80,56.38,57.49,16100,55.40
2007-11-09,58.23,58.94,56.01,57.33,24200,55.25
2007-11-08,56.97,58.99,55.07,58.91,36000,56.77
2007-11-07,57.18,58.69,56.15,56.36,17100,54.31
2007-11-06,57.00,58.64,57.00,58.00,12800,55.65
2007-11-05,58.28,58.28,55.57,56.65,26000,54.36
2007-11-02,58.30,59.71,57.46,58.59,20800,56.22
2007-11-01,58.11,58.75,57.71,57.71,26900,55.37
2007-10-31,59.00,59.55,58.42,59.00,24300,56.61
2007-10-30,60.56,60.71,59.44,59.71,9300,57.29
2007-10-29,60.07,61.97,60.07,60.53,11900,58.08
2007-10-26,61.00,61.00,60.00,60.97,12900,58.50
2007-10-25,59.61,60.49,59.10,60.42,10200,57.98
2007-10-24,60.22,60.26,57.63,59.85,18700,57.43
2007-10-23,60.50,60.93,59.79,60.43,17300,57.98
2007-10-22,58.70,59.59,57.95,59.51,14200,57.10
2007-10-19,62.49,62.49,58.49,58.77,27300,56.39
2007-10-18,63.05,63.62,61.54,62.49,20100,59.96
2007-10-17,62.90,63.99,61.87,63.00,19800,60.45
2007-10-16,62.50,63.71,62.50,62.75,22200,60.21
2007-10-15,63.75,63.79,61.40,62.29,11200,59.77
2007-10-12,63.83,63.84,62.60,63.84,9600,61.26
2007-10-11,64.00,64.19,62.87,63.87,11200,61.29
2007-10-10,63.47,64.02,61.50,64.02,12100,61.43
2007-10-09,63.34,63.57,61.33,63.57,19700,61.00
2007-10-08,61.00,62.83,61.00,62.82,19700,60.28
2007-10-05,59.06,62.58,57.97,62.36,26800,59.84
2007-10-04,60.92,60.92,57.65,58.29,18800,55.93
2007-10-03,61.12,61.82,60.16,60.28,12500,57.84
2007-10-02,61.47,61.74,61.13,61.60,11200,59.11
2007-10-01,60.50,61.85,59.74,61.73,22000,59.23
2007-09-28,60.34,60.80,59.09,60.30,14500,57.86
2007-09-27,60.27,60.63,58.85,60.63,6500,58.18
2007-09-26,59.91,60.95,59.17,60.27,16000,57.83
2007-09-25,57.57,59.63,57.50,59.27,10100,56.87
2007-09-24,60.00,60.00,58.47,58.81,16800,56.43
2007-09-21,60.54,60.60,59.07,59.51,28700,57.10
2007-09-20,60.00,60.46,59.74,60.06,15700,57.63
2007-09-19,59.95,60.50,59.21,60.47,27100,58.02
2007-09-18,58.70,60.29,58.36,59.95,20900,57.52
2007-09-17,58.68,58.68,58.22,58.50,11500,56.13
2007-09-14,58.50,58.95,57.62,58.68,23900,56.31
2007-09-13,58.04,58.20,57.61,57.90,14700,55.56
2007-09-12,56.98,58.28,56.98,57.99,15600,55.64
2007-09-11,56.75,57.28,56.52,57.28,6900,54.96
2007-09-10,56.53,56.82,55.74,56.62,13400,54.33
2007-09-07,56.94,56.94,54.21,56.29,31000,54.01
2007-09-06,57.57,58.25,57.57,57.93,7400,55.59
2007-09-05,57.51,59.00,57.33,57.50,10300,55.17
2007-09-04,58.19,59.41,57.09,58.26,14500,55.90
2007-08-31,58.99,58.99,57.50,58.67,20100,56.30
2007-08-30,58.32,59.22,58.08,58.26,11100,55.90
